id,created_time,updated_time,title,chinese_title,kind,source_channel,severity,topic,tags,occurred_at,count,resolved,note,chinese_note,urgency_score,page_file
row_2k_00810,2025-09-20T12:32:17.596Z,2025-09-20T14:01:45.524Z,Pager event: queue backlog growth #810,值班事件: 队列积压增长 #810,Doc,Customer email,High,Infra,,2025-09-20,5,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",60,
row_2k_00811,2025-09-20T00:46:20.141Z,2025-09-20T03:42:19.679Z,Customer report: billing webhook retries #811,客户反馈: 账单 Webhook 重试 #811,Email,Customer email,Low,Billing,,2025-09-20,30,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_00812,2025-09-19T15:27:28.672Z,2025-09-19T20:09:31.870Z,Engineering note: infra cost trend #812,工程笔记: 基础设施成本上扬 #812,Slack,Pager duty,High,Auth,,2025-09-19,45,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",60,
row_2k_00813,2025-09-19T09:45:53.901Z,2025-09-19T11:59:17.612Z,Incident drill: feature flag rollout #813,应急演练: 功能开关灰度 #813,Bug,Support ticket,High,UI,customer;internal,2025-09-19,20,true,,,0,
row_2k_00814,2025-09-19T02:20:12.923Z,2025-09-19T02:54:53.966Z,Bug triage: auth latency spike #814,Bug 分诊: 登录延迟突增 #814,Note,Status page,High,Billing,urgent,2025-09-19,22,false,Short note.,"已记录,本周不需要额外动作。",60,
row_2k_00815,2025-09-18T20:16:58.927Z,2025-09-18T23:07:13.917Z,Sync recap: UI shimmer regression #815,同步回顾: 界面闪烁回归 #815,Meeting,Telemetry alert,Low,Mobile,internal;manual,2025-09-18,27,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",8,
row_2k_00816,2025-09-18T12:11:11.610Z,2025-09-18T14:40:30.082Z,Doc update: analytics gap #816,文档更新: 数据上报缺口 #816,Doc,Telemetry alert,High,UI,,2025-09-18,13,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,60,
row_2k_00817,2025-09-18T12:01:56.582Z,2025-09-18T13:56:38.294Z,Investigation: schema migration delay #817,排查记录: 迁移延期 #817,Email,Internal slack,Medium,Billing,,2025-09-18,44,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00818,2025-09-18T00:47:12.047Z,2025-09-18T03:55:16.546Z,Follow up: search index rebuild #818,跟进事项: 搜索索引重建 #818,Slack,Pager duty,Critical,Auth,,2025-09-18,42,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_00819,2025-09-17T19:49:44.266Z,2025-09-17T20:55:35.419Z,Telemetry blip: mobile crash cluster #819,遥测异常: 移动端崩溃聚簇 #819,Bug,Pager duty,Low,Infra,internal,2025-09-17,47,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_00820,2025-09-17T12:10:37.144Z,2025-09-17T14:22:11.851Z,Pager event: queue backlog growth #820,值班事件: 队列积压增长 #820,Note,Status page,Medium,Search,automated,2025-09-17,18,false,,,25,
row_2k_00821,2025-09-17T00:48:05.635Z,2025-09-17T04:16:39.833Z,Customer report: billing webhook retries #821,客户反馈: 账单 Webhook 重试 #821,Meeting,Status page,High,Search,manual,2025-09-17,32,false,Short note.,"已记录,本周不需要额外动作。",60,
row_2k_00822,2025-09-16T18:04:09.796Z,2025-09-16T20:25:57.835Z,Engineering note: infra cost trend #822,工程笔记: 基础设施成本上扬 #822,Doc,Telemetry alert,Medium,Mobile,,2025-09-16,30,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00823,2025-09-16T17:13:11.652Z,2025-09-16T20:57:46.975Z,Incident drill: feature flag rollout #823,应急演练: 功能开关灰度 #823,Email,Customer email,High,Auth,,2025-09-16,26,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00824,2025-09-16T09:36:36.552Z,2025-09-16T10:06:34.499Z,Bug triage: auth latency spike #824,Bug 分诊: 登录延迟突增 #824,Slack,Internal slack,Low,Infra,customer,2025-09-16,36,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",8,
row_2k_00825,2025-09-16T01:09:25.885Z,2025-09-16T03:37:36.030Z,Sync recap: UI shimmer regression #825,同步回顾: 界面闪烁回归 #825,Bug,Support ticket,High,Search,urgent;internal,2025-09-16,31,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",60,
row_2k_00826,2025-09-15T15:12:43.515Z,2025-09-15T15:25:02.799Z,Doc update: analytics gap #826,文档更新: 数据上报缺口 #826,Note,Status page,Info,Search,urgent;customer,2025-09-15,10,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_00827,2025-09-15T12:57:29.906Z,2025-09-15T14:55:05.372Z,Investigation: schema migration delay #827,排查记录: 迁移延期 #827,Meeting,Telemetry alert,Critical,Search,,2025-09-15,5,false,,,100,
row_2k_00828,2025-09-15T06:33:47.207Z,2025-09-15T07:59:15.066Z,Follow up: search index rebuild #828,跟进事项: 搜索索引重建 #828,Doc,Customer email,Medium,UI,,2025-09-15,1,false,Short note.,"已记录,本周不需要额外动作。",25,
row_2k_00829,2025-09-14T21:31:17.717Z,2025-09-14T22:59:14.941Z,Telemetry blip: mobile crash cluster #829,遥测异常: 移动端崩溃聚簇 #829,Email,Internal slack,High,Auth,internal;manual,2025-09-14,47,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00830,2025-09-14T16:55:30.160Z,2025-09-14T20:24:42.256Z,Pager event: queue backlog growth #830,值班事件: 队列积压增长 #830,Slack,Pager duty,Low,Infra,,2025-09-14,6,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,8,
row_2k_00831,2025-09-14T09:42:28.062Z,2025-09-14T10:32:40.633Z,Customer report: billing webhook retries #831,客户反馈: 账单 Webhook 重试 #831,Bug,Pager duty,Critical,Infra,urgent;internal,2025-09-14,17,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",100,
row_2k_00832,2025-09-13T20:15:02.075Z,2025-09-13T22:47:42.290Z,Engineering note: infra cost trend #832,工程笔记: 基础设施成本上扬 #832,Note,Support ticket,Info,Search,,2025-09-13,26,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",1,
row_2k_00833,2025-09-13T12:55:04.798Z,2025-09-13T14:50:11.879Z,Incident drill: feature flag rollout #833,应急演练: 功能开关灰度 #833,Meeting,Status page,Info,Analytics,customer;internal,2025-09-13,30,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",1,
row_2k_00834,2025-09-13T09:53:54.041Z,2025-09-13T10:52:15.201Z,Bug triage: auth latency spike #834,Bug 分诊: 登录延迟突增 #834,Doc,Telemetry alert,Critical,Auth,manual,2025-09-13,29,true,,,0,
row_2k_00835,2025-09-12T23:38:26.979Z,2025-09-13T02:46:36.774Z,Sync recap: UI shimmer regression #835,同步回顾: 界面闪烁回归 #835,Email,Customer email,Info,Billing,urgent,2025-09-12,42,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00836,2025-09-12T13:59:53.290Z,2025-09-12T17:16:36.700Z,Doc update: analytics gap #836,文档更新: 数据上报缺口 #836,Slack,Internal slack,Low,Infra,,2025-09-12,36,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00837,2025-09-12T12:33:51.160Z,2025-09-12T17:13:55.064Z,Investigation: schema migration delay #837,排查记录: 迁移延期 #837,Bug,Support ticket,Critical,Analytics,manual;urgent,2025-09-12,34,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00838,2025-09-12T01:03:32.694Z,2025-09-12T03:08:42.322Z,Follow up: search index rebuild #838,跟进事项: 搜索索引重建 #838,Note,Support ticket,Critical,Infra,,2025-09-12,45,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00839,2025-09-12T01:17:05.982Z,2025-09-12T04:17:17.220Z,Telemetry blip: mobile crash cluster #839,遥测异常: 移动端崩溃聚簇 #839,Meeting,Telemetry alert,High,Search,,2025-09-12,2,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",60,
row_2k_00840,2025-09-11T10:31:02.757Z,2025-09-11T14:55:11.337Z,Pager event: queue backlog growth #840,值班事件: 队列积压增长 #840,Doc,Customer email,Info,Mobile,customer;manual,2025-09-11,23,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_00841,2025-09-11T07:56:59.779Z,2025-09-11T10:05:38.801Z,Customer report: billing webhook retries #841,客户反馈: 账单 Webhook 重试 #841,Email,Internal slack,Critical,Search,manual,2025-09-11,10,true,,,0,
row_2k_00842,2025-09-11T01:39:02.278Z,2025-09-11T03:59:54.111Z,Engineering note: infra cost trend #842,工程笔记: 基础设施成本上扬 #842,Slack,Internal slack,Medium,Mobile,urgent,2025-09-11,21,false,Short note.,"已记录,本周不需要额外动作。",25,
row_2k_00843,2025-09-10T15:38:05.730Z,2025-09-10T15:58:48.672Z,Incident drill: feature flag rollout #843,应急演练: 功能开关灰度 #843,Bug,Support ticket,Medium,Infra,internal,2025-09-10,43,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00844,2025-09-10T04:54:28.479Z,2025-09-10T08:17:36.947Z,Bug triage: auth latency spike #844,Bug 分诊: 登录延迟突增 #844,Note,Status page,High,Auth,internal,2025-09-10,5,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00845,2025-09-10T05:24:42.515Z,2025-09-10T07:50:26.808Z,Sync recap: UI shimmer regression #845,同步回顾: 界面闪烁回归 #845,Meeting,Status page,Low,Search,automated,2025-09-10,8,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00846,2025-09-09T14:17:01.982Z,2025-09-09T16:38:29.082Z,Doc update: analytics gap #846,文档更新: 数据上报缺口 #846,Doc,Telemetry alert,High,Search,automated;customer,2025-09-09,32,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_00847,2025-09-09T07:42:15.782Z,2025-09-09T11:38:10.700Z,Investigation: schema migration delay #847,排查记录: 迁移延期 #847,Email,Customer email,Info,Auth,internal,2025-09-09,36,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",1,
row_2k_00848,2025-09-09T01:50:34.517Z,2025-09-09T02:12:11.155Z,Follow up: search index rebuild #848,跟进事项: 搜索索引重建 #848,Slack,Pager duty,Medium,Mobile,manual;internal,2025-09-09,15,true,,,0,
row_2k_00849,2025-09-09T01:58:37.782Z,2025-09-09T03:11:49.481Z,Telemetry blip: mobile crash cluster #849,遥测异常: 移动端崩溃聚簇 #849,Bug,Support ticket,Medium,Analytics,urgent,2025-09-09,13,false,Short note.,"已记录,本周不需要额外动作。",25,
row_2k_00850,2025-09-08T13:33:35.756Z,2025-09-08T18:01:38.644Z,Pager event: queue backlog growth #850,值班事件: 队列积压增长 #850,Note,Status page,Info,Infra,manual;internal,2025-09-08,31,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",1,
row_2k_00851,2025-09-08T10:58:58.642Z,2025-09-08T13:45:02.923Z,Customer report: billing webhook retries #851,客户反馈: 账单 Webhook 重试 #851,Meeting,Status page,Medium,Auth,urgent;manual,2025-09-08,28,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00852,2025-09-08T02:04:18.100Z,2025-09-08T04:21:14.960Z,Engineering note: infra cost trend #852,工程笔记: 基础设施成本上扬 #852,Doc,Customer email,Medium,Infra,,2025-09-08,17,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00853,2025-09-07T21:55:49.008Z,2025-09-08T02:30:39.408Z,Incident drill: feature flag rollout #853,应急演练: 功能开关灰度 #853,Email,Internal slack,Info,Mobile,customer;urgent,2025-09-07,44,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_00854,2025-09-07T11:36:38.032Z,2025-09-07T15:42:20.767Z,Bug triage: auth latency spike #854,Bug 分诊: 登录延迟突增 #854,Slack,Pager duty,Info,UI,,2025-09-07,4,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_00855,2025-09-07T03:06:01.612Z,2025-09-07T07:56:43.809Z,Sync recap: UI shimmer regression #855,同步回顾: 界面闪烁回归 #855,Bug,Pager duty,Critical,Analytics,,2025-09-07,16,true,,,0,
row_2k_00856,2025-09-06T23:04:10.521Z,2025-09-07T01:16:24.903Z,Doc update: analytics gap #856,文档更新: 数据上报缺口 #856,Note,Status page,Low,Auth,,2025-09-06,4,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00857,2025-09-06T08:58:08.723Z,2025-09-06T13:47:22.690Z,Investigation: schema migration delay #857,排查记录: 迁移延期 #857,Meeting,Status page,High,Mobile,internal;customer,2025-09-06,22,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00858,2025-09-06T01:28:43.284Z,2025-09-06T03:34:25.801Z,Follow up: search index rebuild #858,跟进事项: 搜索索引重建 #858,Doc,Telemetry alert,Info,Mobile,urgent,2025-09-06,2,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00859,2025-09-05T20:11:51.295Z,2025-09-05T20:51:19.775Z,Telemetry blip: mobile crash cluster #859,遥测异常: 移动端崩溃聚簇 #859,Email,Customer email,Info,Analytics,customer;automated,2025-09-05,11,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00860,2025-09-05T18:47:06.604Z,2025-09-05T22:09:25.760Z,Pager event: queue backlog growth #860,值班事件: 队列积压增长 #860,Slack,Pager duty,Medium,Auth,internal;customer,2025-09-05,1,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",25,
row_2k_00861,2025-09-05T09:20:14.700Z,2025-09-05T11:23:22.107Z,Customer report: billing webhook retries #861,客户反馈: 账单 Webhook 重试 #861,Bug,Support ticket,Critical,Analytics,automated,2025-09-05,40,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_00862,2025-09-05T04:16:32.473Z,2025-09-05T06:58:16.035Z,Engineering note: infra cost trend #862,工程笔记: 基础设施成本上扬 #862,Note,Status page,High,Mobile,automated,2025-09-05,13,true,,,0,
row_2k_00863,2025-09-04T20:43:41.117Z,2025-09-04T23:58:26.429Z,Incident drill: feature flag rollout #863,应急演练: 功能开关灰度 #863,Meeting,Telemetry alert,Critical,Mobile,,2025-09-04,36,false,Short note.,"已记录,本周不需要额外动作。",100,
row_2k_00864,2025-09-04T11:30:31.505Z,2025-09-04T11:43:11.072Z,Bug triage: auth latency spike #864,Bug 分诊: 登录延迟突增 #864,Doc,Customer email,Medium,UI,,2025-09-04,1,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00865,2025-09-04T04:14:04.481Z,2025-09-04T06:15:38.458Z,Sync recap: UI shimmer regression #865,同步回顾: 界面闪烁回归 #865,Email,Internal slack,Info,Mobile,,2025-09-04,2,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,1,
row_2k_00866,2025-09-03T21:03:47.840Z,2025-09-04T01:31:28.837Z,Doc update: analytics gap #866,文档更新: 数据上报缺口 #866,Slack,Internal slack,Medium,Analytics,,2025-09-03,47,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00867,2025-09-03T13:18:40.727Z,2025-09-03T15:43:58.646Z,Investigation: schema migration delay #867,排查记录: 迁移延期 #867,Bug,Support ticket,Critical,Mobile,urgent,2025-09-03,29,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_00868,2025-09-03T09:18:52.958Z,2025-09-03T11:09:07.058Z,Follow up: search index rebuild #868,跟进事项: 搜索索引重建 #868,Note,Support ticket,High,Billing,customer,2025-09-03,38,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",60,
row_2k_00869,2025-09-02T23:09:47.604Z,2025-09-03T01:33:22.410Z,Telemetry blip: mobile crash cluster #869,遥测异常: 移动端崩溃聚簇 #869,Meeting,Telemetry alert,Info,Billing,,2025-09-02,3,false,,,1,
row_2k_00870,2025-09-02T21:45:46.113Z,2025-09-02T23:38:57.916Z,Pager event: queue backlog growth #870,值班事件: 队列积压增长 #870,Doc,Telemetry alert,Medium,Auth,internal,2025-09-02,15,false,Short note.,"已记录,本周不需要额外动作。",25,
row_2k_00871,2025-09-02T13:35:16.318Z,2025-09-02T15:43:15.486Z,Customer report: billing webhook retries #871,客户反馈: 账单 Webhook 重试 #871,Email,Customer email,Info,UI,,2025-09-02,9,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00872,2025-09-02T03:35:15.701Z,2025-09-02T04:33:10.078Z,Engineering note: infra cost trend #872,工程笔记: 基础设施成本上扬 #872,Slack,Pager duty,Info,Infra,internal;customer,2025-09-02,32,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00873,2025-09-01T23:46:00.274Z,2025-09-02T01:33:25.370Z,Incident drill: feature flag rollout #873,应急演练: 功能开关灰度 #873,Bug,Support ticket,Medium,Mobile,,2025-09-01,6,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",25,
row_2k_00874,2025-09-01T08:39:51.822Z,2025-09-01T10:42:18.406Z,Bug triage: auth latency spike #874,Bug 分诊: 登录延迟突增 #874,Note,Support ticket,Info,Search,internal;automated,2025-09-01,25,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",1,
row_2k_00875,2025-09-01T07:32:48.846Z,2025-09-01T08:36:18.869Z,Sync recap: UI shimmer regression #875,同步回顾: 界面闪烁回归 #875,Meeting,Status page,High,Mobile,,2025-09-01,18,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_00876,2025-08-31T21:26:17.443Z,2025-09-01T00:10:14.822Z,Doc update: analytics gap #876,文档更新: 数据上报缺口 #876,Doc,Telemetry alert,High,Infra,automated;internal,2025-08-31,28,false,,,60,
row_2k_00877,2025-08-31T14:01:42.504Z,2025-08-31T16:33:25.715Z,Investigation: schema migration delay #877,排查记录: 迁移延期 #877,Email,Internal slack,High,Search,,2025-08-31,24,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00878,2025-08-31T09:30:51.568Z,2025-08-31T13:06:23.992Z,Follow up: search index rebuild #878,跟进事项: 搜索索引重建 #878,Slack,Internal slack,High,Analytics,,2025-08-31,44,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00879,2025-08-31T00:34:14.296Z,2025-08-31T04:00:28.413Z,Telemetry blip: mobile crash cluster #879,遥测异常: 移动端崩溃聚簇 #879,Bug,Support ticket,Info,Search,automated;urgent,2025-08-31,4,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,1,
row_2k_00880,2025-08-30T14:39:34.171Z,2025-08-30T17:04:38.928Z,Pager event: queue backlog growth #880,值班事件: 队列积压增长 #880,Note,Status page,Medium,UI,,2025-08-30,35,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",25,
row_2k_00881,2025-08-30T15:11:17.914Z,2025-08-30T18:44:40.998Z,Customer report: billing webhook retries #881,客户反馈: 账单 Webhook 重试 #881,Meeting,Telemetry alert,Critical,Mobile,internal;urgent,2025-08-30,49,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",100,
row_2k_00882,2025-08-30T08:04:53.619Z,2025-08-30T11:28:14.010Z,Engineering note: infra cost trend #882,工程笔记: 基础设施成本上扬 #882,Doc,Telemetry alert,Medium,Auth,,2025-08-30,32,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_00883,2025-08-29T17:15:31.390Z,2025-08-29T20:30:25.986Z,Incident drill: feature flag rollout #883,应急演练: 功能开关灰度 #883,Email,Customer email,Low,UI,,2025-08-29,50,true,,,0,
row_2k_00884,2025-08-29T14:28:02.373Z,2025-08-29T17:57:26.252Z,Bug triage: auth latency spike #884,Bug 分诊: 登录延迟突增 #884,Slack,Pager duty,High,Billing,,2025-08-29,7,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00885,2025-08-29T09:43:48.808Z,2025-08-29T10:47:45.124Z,Sync recap: UI shimmer regression #885,同步回顾: 界面闪烁回归 #885,Bug,Support ticket,Info,Mobile,manual;automated,2025-08-29,2,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00886,2025-08-29T02:54:48.774Z,2025-08-29T03:11:54.019Z,Doc update: analytics gap #886,文档更新: 数据上报缺口 #886,Note,Support ticket,Low,Auth,,2025-08-29,43,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,8,
row_2k_00887,2025-08-28T21:05:28.430Z,2025-08-28T21:30:33.233Z,Investigation: schema migration delay #887,排查记录: 迁移延期 #887,Meeting,Telemetry alert,Critical,Infra,,2025-08-28,7,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00888,2025-08-28T08:26:42.846Z,2025-08-28T08:48:15.502Z,Follow up: search index rebuild #888,跟进事项: 搜索索引重建 #888,Doc,Telemetry alert,High,Auth,,2025-08-28,38,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",60,
row_2k_00889,2025-08-28T06:56:00.513Z,2025-08-28T11:00:22.765Z,Telemetry blip: mobile crash cluster #889,遥测异常: 移动端崩溃聚簇 #889,Email,Customer email,Low,Search,manual,2025-08-28,27,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",8,
row_2k_00890,2025-08-27T21:40:05.950Z,2025-08-28T01:39:11.127Z,Pager event: queue backlog growth #890,值班事件: 队列积压增长 #890,Slack,Pager duty,Low,Mobile,,2025-08-27,34,false,,,8,
row_2k_00891,2025-08-27T10:25:52.673Z,2025-08-27T13:11:58.097Z,Customer report: billing webhook retries #891,客户反馈: 账单 Webhook 重试 #891,Bug,Support ticket,High,Auth,automated,2025-08-27,31,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00892,2025-08-27T07:43:57.604Z,2025-08-27T10:34:55.020Z,Engineering note: infra cost trend #892,工程笔记: 基础设施成本上扬 #892,Note,Status page,Low,Search,,2025-08-27,14,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00893,2025-08-26T23:41:02.357Z,2025-08-27T00:06:12.316Z,Incident drill: feature flag rollout #893,应急演练: 功能开关灰度 #893,Meeting,Telemetry alert,Info,UI,,2025-08-26,39,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00894,2025-08-26T16:20:46.241Z,2025-08-26T17:40:04.410Z,Bug triage: auth latency spike #894,Bug 分诊: 登录延迟突增 #894,Doc,Customer email,Info,Billing,,2025-08-26,49,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
